county,date,vaccines_started,vaccines_completed
Marion,2021-04-03,400,95
Marion,2021-04-04,6,3
Marion,2021-04-05,95,51
Marion,2021-04-06,495,276
Marion,2021-04-07,152,889
Marion,2021-04-08,443,146
Marion,2021-04-09,164,277
Marion,2021-04-10,78,67
Marion,2021-04-11,23,14
Marion,2021-04-12,131,155
Marion,2021-04-13,226,131
Marion,2021-04-14,201,572
Marion,2021-04-15,255,69
Marion,2021-04-16,80,182
Marion,2021-04-17,25,14
Marion,2021-04-18,51,5
Marion,2021-04-19,24,45
Marion,2021-04-20,134,91
Marion,2021-04-21,85,700
Marion,2021-04-22,181,153
Marion,2021-04-23,49,202
Marion,2021-04-24,25,24
Marion,2021-04-25,7,7
Marion,2021-04-26,17,54
Marion,2021-04-27,118,397
Marion,2021-04-28,96,736
Marion,2021-04-29,182,285
Marion,2021-04-30,149,237
Marion,2021-05-01,27,387
Marion,2021-05-02,4,15
Marion,2021-05-03,40,107
Marion,2021-05-04,77,130
Marion,2021-05-05,90,426
Marion,2021-05-06,96,107
Marion,2021-05-07,121,218
Marion,2021-05-08,28,41
Marion,2021-05-09,8,12
Marion,2021-05-10,41,37
Marion,2021-05-11,60,82
Marion,2021-05-12,60,293
Marion,2021-05-13,101,214
Marion,2021-05-14,163,151
Marion,2021-05-15,46,29
Marion,2021-05-16,34,62
Marion,2021-05-17,63,34
Marion,2021-05-18,99,177
Marion,2021-05-19,158,130
Marion,2021-05-20,92,70
Marion,2021-05-21,155,154
Marion,2021-05-22,77,33
Marion,2021-05-23,36,19
Marion,2021-05-24,44,36
Marion,2021-05-25,79,75
Marion,2021-05-26,94,129
Marion,2021-05-27,38,92
Marion,2021-05-28,0,0
Medina,2020-12-14,0,0
Medina,2020-12-15,1,0
Medina,2020-12-16,22,0
Medina,2020-12-17,26,0
Medina,2020-12-18,50,0
Medina,2020-12-19,1,0
Medina,2020-12-20,0,0
Medina,2020-12-21,57,0
Medina,2020-12-22,96,0
Medina,2020-12-23,388,0
Medina,2020-12-24,224,0
Medina,2020-12-25,20,0
Medina,2020-12-26,47,0
Medina,2020-12-27,86,0
Medina,2020-12-28,326,0
Medina,2020-12-29,492,0
Medina,2020-12-30,568,0
Medina,2020-12-31,231,0
Medina,2021-01-01,24,1
Medina,2021-01-02,82,2
Medina,2021-01-03,35,0
Medina,2021-01-04,322,0
Medina,2021-01-05,528,12
Medina,2021-01-06,644,22
Medina,2021-01-07,436,16
Medina,2021-01-08,335,17
Medina,2021-01-09,237,15
Medina,2021-01-10,51,3
Medina,2021-01-11,222,32
Medina,2021-01-12,378,75
Medina,2021-01-13,426,79
Medina,2021-01-14,382,16
Medina,2021-01-15,350,28
Medina,2021-01-16,229,22
Medina,2021-01-17,61,51
Medina,2021-01-18,299,100
Medina,2021-01-19,350,149
Medina,2021-01-20,565,334
Medina,2021-01-21,769,244
Medina,2021-01-22,522,193
Medina,2021-01-23,566,66
Medina,2021-01-24,105,5
Medina,2021-01-25,253,280
Medina,2021-01-26,466,411
Medina,2021-01-27,955,547
Medina,2021-01-28,562,326
Medina,2021-01-29,731,151
Medina,2021-01-30,254,122
Medina,2021-01-31,150,73
Medina,2021-02-01,315,278
Medina,2021-02-02,473,550
Medina,2021-02-03,761,493
Medina,2021-02-04,3120,293
Medina,2021-02-05,456,340
Medina,2021-02-06,261,245
Medina,2021-02-07,77,57
Medina,2021-02-08,306,204
Medina,2021-02-09,400,243
Medina,2021-02-10,588,303
Medina,2021-02-11,504,767
Medina,2021-02-12,795,556
Medina,2021-02-13,389,261
Medina,2021-02-14,132,68
Medina,2021-02-15,254,332
Medina,2021-02-16,205,254
Medina,2021-02-17,445,416
Medina,2021-02-18,259,638
Medina,2021-02-19,266,335
Medina,2021-02-20,131,296
Medina,2021-02-21,130,109
Medina,2021-02-22,115,204
Medina,2021-02-23,287,652
Medina,2021-02-24,383,865
Medina,2021-02-25,654,868
Medina,2021-02-26,1114,2750
Medina,2021-02-27,483,253
Medina,2021-02-28,229,91
Medina,2021-03-01,344,337
Medina,2021-03-02,374,364
Medina,2021-03-03,943,842
Medina,2021-03-04,1129,887
Medina,2021-03-05,1226,794
Medina,2021-03-06,854,460
Medina,2021-03-07,199,176
Medina,2021-03-08,492,331
Medina,2021-03-09,726,489
Medina,2021-03-10,1187,644
Medina,2021-03-11,1390,420
Medina,2021-03-12,1180,633
Medina,2021-03-13,911,324
Medina,2021-03-14,225,131
Medina,2021-03-15,545,189
Medina,2021-03-16,1100,404
Medina,2021-03-17,1684,442
Medina,2021-03-18,1732,472
Medina,2021-03-19,1486,596
Medina,2021-03-20,1262,265
Medina,2021-03-21,506,74
Medina,2021-03-22,1176,174
Medina,2021-03-23,1685,310
Medina,2021-03-24,1452,722
Medina,2021-03-25,1524,992
Medina,2021-03-26,1138,1468
Medina,2021-03-27,1388,577
Medina,2021-03-28,460,148
Medina,2021-03-29,1212,375
Medina,2021-03-30,1700,535
Medina,2021-03-31,1939,1239
Medina,2021-04-01,1651,1188
Medina,2021-04-02,1240,1155
Medina,2021-04-03,762,761
Medina,2021-04-04,317,148
Medina,2021-04-05,1052,611
Medina,2021-04-06,1500,1218
Medina,2021-04-07,1258,1558
Medina,2021-04-08,1486,1709
Medina,2021-04-09,890,1263
Medina,2021-04-10,962,1144
Medina,2021-04-11,299,623
Medina,2021-04-12,577,1267
Medina,2021-04-13,596,1586
Medina,2021-04-14,648,1438
Medina,2021-04-15,660,1590
Medina,2021-04-16,1002,1212
Medina,2021-04-17,1196,967
Medina,2021-04-18,195,479
Medina,2021-04-19,344,1197
Medina,2021-04-20,433,1746
Medina,2021-04-21,657,1822
Medina,2021-04-22,813,1328
Medina,2021-04-23,745,1155
Medina,2021-04-24,564,1203
Medina,2021-04-25,142,360
Medina,2021-04-26,305,1066
Medina,2021-04-27,525,792
Medina,2021-04-28,540,1548
Medina,2021-04-29,374,1484
Medina,2021-04-30,443,954
Medina,2021-05-01,343,887
Medina,2021-05-02,109,227
Medina,2021-05-03,290,483
Medina,2021-05-04,408,703
Medina,2021-05-05,277,757
Medina,2021-05-06,362,818
Medina,2021-05-07,284,1097
Medina,2021-05-08,193,1095
Medina,2021-05-09,77,131
Medina,2021-05-10,146,335
Medina,2021-05-11,199,395
Medina,2021-05-12,199,528
Medina,2021-05-13,340,741
Medina,2021-05-14,566,650
Medina,2021-05-15,587,537
Medina,2021-05-16,204,134
Medina,2021-05-17,339,278
Medina,2021-05-18,364,475
Medina,2021-05-19,498,510
Medina,2021-05-20,399,340
Medina,2021-05-21,577,438
Medina,2021-05-22,541,338
Medina,2021-05-23,145,116
Medina,2021-05-24,227,358
Medina,2021-05-25,363,326
Medina,2021-05-26,165,311
Medina,2021-05-27,85,232
Medina,2021-05-28,0,0
Meigs,2020-12-14,0,0
Meigs,2020-12-15,0,0
Meigs,2020-12-16,1,0
Meigs,2020-12-17,0,0
Meigs,2020-12-18,2,0
Meigs,2020-12-19,1,0
Meigs,2020-12-20,0,0
Meigs,2020-12-21,0,0
Meigs,2020-12-22,37,0
Meigs,2020-12-23,55,0
Meigs,2020-12-24,4,0
Meigs,2020-12-25,0,0
Meigs,2020-12-26,7,0
Meigs,2020-12-27,6,0
Meigs,2020-12-28,32,0
Meigs,2020-12-29,40,0
Meigs,2020-12-30,158,0
Meigs,2020-12-31,9,0
Meigs,2021-01-01,0,1
Meigs,2021-01-02,3,0
Meigs,2021-01-03,0,0
Meigs,2021-01-04,6,0
Meigs,2021-01-05,51,0
Meigs,2021-01-06,14,0
Meigs,2021-01-07,50,1
Meigs,2021-01-08,30,2
Meigs,2021-01-09,1,0
Meigs,2021-01-10,0,0
Meigs,2021-01-11,54,1
Meigs,2021-01-12,84,0
Meigs,2021-01-13,24,5
Meigs,2021-01-14,17,0
Meigs,2021-01-15,37,21
Meigs,2021-01-16,6,1
Meigs,2021-01-17,1,1
Meigs,2021-01-18,24,17
Meigs,2021-01-19,148,21
Meigs,2021-01-20,94,81
Meigs,2021-01-21,186,25
Meigs,2021-01-22,81,28
Meigs,2021-01-23,7,0
Meigs,2021-01-24,1,2
Meigs,2021-01-25,51,19
Meigs,2021-01-26,114,21
Meigs,2021-01-27,86,73
Meigs,2021-01-28,125,11
Meigs,2021-01-29,21,18
Meigs,2021-01-30,7,1
Meigs,2021-01-31,0,0
Meigs,2021-02-01,25,7
Meigs,2021-02-02,11,46
Meigs,2021-02-03,170,55
Meigs,2021-02-04,167,46
Meigs,2021-02-05,70,29
Meigs,2021-02-06,3,2
Meigs,2021-02-07,1,1
Meigs,2021-02-08,13,56
Meigs,2021-02-09,108,4
Meigs,2021-02-10,136,26
Meigs,2021-02-11,55,148
Meigs,2021-02-12,34,46
Meigs,2021-02-13,3,2
Meigs,2021-02-14,0,0
Meigs,2021-02-15,4,25
Meigs,2021-02-16,9,4
Meigs,2021-02-17,24,174
Meigs,2021-02-18,140,58
Meigs,2021-02-19,117,69
Meigs,2021-02-20,0,6
Meigs,2021-02-21,0,4
Meigs,2021-02-22,99,49
Meigs,2021-02-23,80,114
Meigs,2021-02-24,190,182
Meigs,2021-02-25,254,255
Meigs,2021-02-26,116,94
Meigs,2021-02-27,3,6
Meigs,2021-02-28,2,2
Meigs,2021-03-01,88,15
Meigs,2021-03-02,123,17
Meigs,2021-03-03,163,49
Meigs,2021-03-04,118,92
Meigs,2021-03-05,82,45
Meigs,2021-03-06,18,14
Meigs,2021-03-07,1,2
Meigs,2021-03-08,75,33
Meigs,2021-03-09,142,196
Meigs,2021-03-10,137,157
Meigs,2021-03-11,312,236
Meigs,2021-03-12,133,169
Meigs,2021-03-13,20,7
Meigs,2021-03-14,15,11
Meigs,2021-03-15,64,63
Meigs,2021-03-16,65,6
Meigs,2021-03-17,111,34
Meigs,2021-03-18,151,19
Meigs,2021-03-19,69,46
Meigs,2021-03-20,15,1
Meigs,2021-03-21,4,1
Meigs,2021-03-22,48,28
Meigs,2021-03-23,59,61
Meigs,2021-03-24,154,190
Meigs,2021-03-25,107,198
Meigs,2021-03-26,62,344
Meigs,2021-03-27,10,9
Meigs,2021-03-28,7,1
Meigs,2021-03-29,62,100
Meigs,2021-03-30,34,141
Meigs,2021-03-31,98,170
Meigs,2021-04-01,160,116
Meigs,2021-04-02,47,53
Meigs,2021-04-03,23,11
Meigs,2021-04-04,3,2
Meigs,2021-04-05,26,47
Meigs,2021-04-06,90,42
Meigs,2021-04-07,49,86
Meigs,2021-04-08,30,247
Meigs,2021-04-09,37,128
Meigs,2021-04-10,10,11
Meigs,2021-04-11,14,3
Meigs,2021-04-12,29,71
Meigs,2021-04-13,48,50
Meigs,2021-04-14,30,70
Meigs,2021-04-15,15,167
Meigs,2021-04-16,9,76
Meigs,2021-04-17,16,17
Meigs,2021-04-18,1,7
Meigs,2021-04-19,20,38
Meigs,2021-04-20,17,37
Meigs,2021-04-21,16,46
Meigs,2021-04-22,9,71
Meigs,2021-04-23,31,42
Meigs,2021-04-24,12,7
Meigs,2021-04-25,1,9
Meigs,2021-04-26,11,35
Meigs,2021-04-27,27,72
Meigs,2021-04-28,27,56
Meigs,2021-04-29,10,104
Meigs,2021-04-30,20,57
Meigs,2021-05-01,7,6
Meigs,2021-05-02,3,3
Meigs,2021-05-03,15,28
Meigs,2021-05-04,18,26
Meigs,2021-05-05,15,32
Meigs,2021-05-06,25,42
Meigs,2021-05-07,19,25
Meigs,2021-05-08,3,1
Meigs,2021-05-09,1,5
Meigs,2021-05-10,19,18
Meigs,2021-05-11,27,45
Meigs,2021-05-12,15,26
Meigs,2021-05-13,23,25
Meigs,2021-05-14,16,17
Meigs,2021-05-15,19,12
Meigs,2021-05-16,1,0
Meigs,2021-05-17,26,24
Meigs,2021-05-18,31,27
Meigs,2021-05-19,28,14
Meigs,2021-05-20,24,10
Meigs,2021-05-21,29,39
Meigs,2021-05-22,6,4
Meigs,2021-05-23,0,1
Meigs,2021-05-24,12,10
Meigs,2021-05-25,11,19
Meigs,2021-05-26,22,17
Meigs,2021-05-27,13,5
Meigs,2021-05-28,0,0
Mercer,2020-12-14,0,0
Mercer,2020-12-15,0,0
Mercer,2020-12-16,1,0
Mercer,2020-12-17,0,0
Mercer,2020-12-18,0,0
Mercer,2020-12-19,1,0
Mercer,2020-12-20,0,0
Mercer,2020-12-21,199,0
Mercer,2020-12-22,2,0
Mercer,2020-12-23,80,0
Mercer,2020-12-24,6,0
Mercer,2020-12-25,0,0
Mercer,2020-12-26,49,0
Mercer,2020-12-27,3,0
Mercer,2020-12-28,38,0
Mercer,2020-12-29,17,0
Mercer,2020-12-30,192,0
Mercer,2020-12-31,9,0
Mercer,2021-01-01,0,0
Mercer,2021-01-02,2,0
Mercer,2021-01-03,7,0
Mercer,2021-01-04,22,0
Mercer,2021-01-05,52,0
Mercer,2021-01-06,132,2
Mercer,2021-01-07,38,0
Mercer,2021-01-08,50,0
Mercer,2021-01-09,8,0
Mercer,2021-01-10,1,0
Mercer,2021-01-11,127,193
Mercer,2021-01-12,29,5
Mercer,2021-01-13,139,59
Mercer,2021-01-14,14,0
Mercer,2021-01-15,102,1
Mercer,2021-01-16,11,48
Mercer,2021-01-17,2,0
Mercer,2021-01-18,13,4
Mercer,2021-01-19,51,3
Mercer,2021-01-20,545,22
Mercer,2021-01-21,162,3
Mercer,2021-01-22,154,3
Mercer,2021-01-23,7,3
Mercer,2021-01-24,2,1
Mercer,2021-01-25,24,27
Mercer,2021-01-26,15,16
Mercer,2021-01-27,180,115
Mercer,2021-01-28,150,33
Mercer,2021-01-29,312,56
Mercer,2021-01-30,6,0
Mercer,2021-01-31,8,0
Mercer,2021-02-01,30,146
Mercer,2021-02-02,22,25
Mercer,2021-02-03,328,90
Mercer,2021-02-04,107,33
Mercer,2021-02-05,64,137
Mercer,2021-02-06,11,21
Mercer,2021-02-07,3,2
Mercer,2021-02-08,38,14
Mercer,2021-02-09,12,96
Mercer,2021-02-10,37,380
Mercer,2021-02-11,35,52
Mercer,2021-02-12,526,262
Mercer,2021-02-13,291,3
Mercer,2021-02-14,3,0
Mercer,2021-02-15,10,26
Mercer,2021-02-16,4,2
Mercer,2021-02-17,218,30
Mercer,2021-02-18,104,69
Mercer,2021-02-19,56,376
Mercer,2021-02-20,1,5
Mercer,2021-02-21,1,2
Mercer,2021-02-22,7,31
Mercer,2021-02-23,50,242
Mercer,2021-02-24,377,75
Mercer,2021-02-25,136,27
Mercer,2021-02-26,311,148
Mercer,2021-02-27,14,7
Mercer,2021-02-28,3,7
Mercer,2021-03-01,11,34
Mercer,2021-03-02,22,24
Mercer,2021-03-03,406,97
Mercer,2021-03-04,144,241
Mercer,2021-03-05,58,313
Mercer,2021-03-06,163,87
Mercer,2021-03-07,5,7
Mercer,2021-03-08,155,155
Mercer,2021-03-09,125,25
Mercer,2021-03-10,602,249
Mercer,2021-03-11,203,38
Mercer,2021-03-12,59,558
Mercer,2021-03-13,31,265
Mercer,2021-03-14,7,11
Mercer,2021-03-15,72,13
Mercer,2021-03-16,33,8
Mercer,2021-03-17,403,205
Mercer,2021-03-18,224,13
Mercer,2021-03-19,44,521
Mercer,2021-03-20,91,96
Mercer,2021-03-21,6,1
Mercer,2021-03-22,11,11
Mercer,2021-03-23,53,85
Mercer,2021-03-24,407,61
Mercer,2021-03-25,251,70
Mercer,2021-03-26,151,460
Mercer,2021-03-27,53,40
Mercer,2021-03-28,2,6
Mercer,2021-03-29,41,21
Mercer,2021-03-30,41,23
Mercer,2021-03-31,182,378
Mercer,2021-04-01,143,64
Mercer,2021-04-02,173,114
Mercer,2021-04-03,128,192
Mercer,2021-04-04,15,4
Mercer,2021-04-05,51,54
Mercer,2021-04-06,89,184
Mercer,2021-04-07,288,79
Mercer,2021-04-08,79,228
Mercer,2021-04-09,140,400
Mercer,2021-04-10,115,31
Mercer,2021-04-11,17,4
Mercer,2021-04-12,58,105
Mercer,2021-04-13,52,31
Mercer,2021-04-14,15,52
Mercer,2021-04-15,15,204
Mercer,2021-04-16,65,365
Mercer,2021-04-17,14,28
Mercer,2021-04-18,6,4
Mercer,2021-04-19,40,25
Mercer,2021-04-20,7,19
Mercer,2021-04-21,8,60
Mercer,2021-04-22,32,228
Mercer,2021-04-23,62,388
Mercer,2021-04-24,17,35
Mercer,2021-04-25,8,5
Mercer,2021-04-26,27,62
Mercer,2021-04-27,26,133
Mercer,2021-04-28,14,114
Mercer,2021-04-29,25,72
Mercer,2021-04-30,105,65
Mercer,2021-05-01,21,38
Mercer,2021-05-02,7,21
Mercer,2021-05-03,20,34
Mercer,2021-05-04,29,35
Mercer,2021-05-05,12,21
Mercer,2021-05-06,42,31
Mercer,2021-05-07,46,332
Mercer,2021-05-08,71,85
Mercer,2021-05-09,2,3
Mercer,2021-05-10,7,13
Mercer,2021-05-11,41,51
Mercer,2021-05-12,16,17
Mercer,2021-05-13,33,19
Mercer,2021-05-14,91,86
Mercer,2021-05-15,28,9
Mercer,2021-05-16,16,5
Mercer,2021-05-17,31,43
Mercer,2021-05-18,47,20
Mercer,2021-05-19,26,14
Mercer,2021-05-20,38,22
Mercer,2021-05-21,72,91
Mercer,2021-05-22,17,14
Mercer,2021-05-23,10,3
Mercer,2021-05-24,11,12
Mercer,2021-05-25,81,55
Mercer,2021-05-26,18,7
Mercer,2021-05-27,9,44
Mercer,2021-05-28,0,0
Miami,2020-12-14,0,0
Miami,2020-12-15,2,0
Miami,2020-12-16,3,0
Miami,2020-12-17,7,0
Miami,2020-12-18,4,0
Miami,2020-12-19,1,0
Miami,2020-12-20,0,0
Miami,2020-12-21,22,0
Miami,2020-12-22,84,0
Miami,2020-12-23,187,0
Miami,2020-12-24,54,0
Miami,2020-12-25,1,0
Miami,2020-12-26,78,0
Miami,2020-12-27,11,0
Miami,2020-12-28,163,0
Miami,2020-12-29,268,0
Miami,2020-12-30,332,0
Miami,2020-12-31,51,0
Miami,2021-01-01,5,0
Miami,2021-01-02,17,0
Miami,2021-01-03,4,2
Miami,2021-01-04,91,1
Miami,2021-01-05,123,1
Miami,2021-01-06,210,3
Miami,2021-01-07,153,6
Miami,2021-01-08,154,6
Miami,2021-01-09,15,1
Miami,2021-01-10,70,0
Miami,2021-01-11,169,19
Miami,2021-01-12,161,50
Miami,2021-01-13,188,10
Miami,2021-01-14,160,3
Miami,2021-01-15,177,2
Miami,2021-01-16,33,4
Miami,2021-01-17,28,9
Miami,2021-01-18,58,11
Miami,2021-01-19,366,134
Miami,2021-01-20,319,293
Miami,2021-01-21,463,69
Miami,2021-01-22,443,28
Miami,2021-01-23,223,10
Miami,2021-01-24,32,2
Miami,2021-01-25,152,174
Miami,2021-01-26,312,112
Miami,2021-01-27,307,140
Miami,2021-01-28,483,111
Miami,2021-01-29,428,60
Miami,2021-01-30,289,47
Miami,2021-01-31,43,36
Miami,2021-02-01,182,99
Miami,2021-02-02,371,226
Miami,2021-02-03,346,160
Miami,2021-02-04,382,126
Miami,2021-02-05,812,214
Miami,2021-02-06,213,20
Miami,2021-02-07,149,34
Miami,2021-02-08,292,163
Miami,2021-02-09,253,229
Miami,2021-02-10,199,222
Miami,2021-02-11,417,324
Miami,2021-02-12,386,172
Miami,2021-02-13,204,48
Miami,2021-02-14,102,19
Miami,2021-02-15,74,10
Miami,2021-02-16,40,277
Miami,2021-02-17,199,242
Miami,2021-02-18,72,583
Miami,2021-02-19,60,468
Miami,2021-02-20,39,320
Miami,2021-02-21,74,167
Miami,2021-02-22,64,333
Miami,2021-02-23,46,582
Miami,2021-02-24,96,498
Miami,2021-02-25,552,460
Miami,2021-02-26,1163,494
Miami,2021-02-27,826,253
Miami,2021-02-28,79,102
Miami,2021-03-01,252,252
Miami,2021-03-02,247,219
Miami,2021-03-03,252,111
Miami,2021-03-04,1032,310
Miami,2021-03-05,316,615
Miami,2021-03-06,313,262
Miami,2021-03-07,111,113
Miami,2021-03-08,447,300
Miami,2021-03-09,698,440
Miami,2021-03-10,849,273
Miami,2021-03-11,804,266
Miami,2021-03-12,795,201
Miami,2021-03-13,253,124
Miami,2021-03-14,117,130
Miami,2021-03-15,469,87
Miami,2021-03-16,758,97
Miami,2021-03-17,459,227
Miami,2021-03-18,774,179
Miami,2021-03-19,730,766
Miami,2021-03-20,219,727
Miami,2021-03-21,138,57
Miami,2021-03-22,404,134
Miami,2021-03-23,695,359
Miami,2021-03-24,890,205
Miami,2021-03-25,614,948
Miami,2021-03-26,659,416
Miami,2021-03-27,390,203
Miami,2021-03-28,114,82
Miami,2021-03-29,254,356
Miami,2021-03-30,627,476
Miami,2021-03-31,439,627
Miami,2021-04-01,677,818
Miami,2021-04-02,416,338
Miami,2021-04-03,480,263
Miami,2021-04-04,111,112
Miami,2021-04-05,190,280
Miami,2021-04-06,343,596
Miami,2021-04-07,674,640
Miami,2021-04-08,236,923
Miami,2021-04-09,627,713
Miami,2021-04-10,247,246
Miami,2021-04-11,79,161
Miami,2021-04-12,100,487
Miami,2021-04-13,133,740
Miami,2021-04-14,187,488
Miami,2021-04-15,303,951
Miami,2021-04-16,202,713
Miami,2021-04-17,93,167
Miami,2021-04-18,35,161
Miami,2021-04-19,150,278
Miami,2021-04-20,84,564
Miami,2021-04-21,148,255
Miami,2021-04-22,237,1234
Miami,2021-04-23,162,215
Miami,2021-04-24,77,324
Miami,2021-04-25,26,88
Miami,2021-04-26,68,341
Miami,2021-04-27,134,199
Miami,2021-04-28,92,200
Miami,2021-04-29,186,514
Miami,2021-04-30,105,330
Miami,2021-05-01,99,167
Miami,2021-05-02,68,48
Miami,2021-05-03,86,112
Miami,2021-05-04,126,129
Miami,2021-05-05,78,478
Miami,2021-05-06,154,705
Miami,2021-05-07,95,191
Miami,2021-05-08,72,113
Miami,2021-05-09,26,26
Miami,2021-05-10,70,124
Miami,2021-05-11,64,128
Miami,2021-05-12,59,93
Miami,2021-05-13,190,309
Miami,2021-05-14,227,158
Miami,2021-05-15,169,89
Miami,2021-05-16,128,56
Miami,2021-05-17,216,108
Miami,2021-05-18,285,136
Miami,2021-05-19,179,111
Miami,2021-05-20,193,211
Miami,2021-05-21,249,117
Miami,2021-05-22,140,86
Miami,2021-05-23,93,61
Miami,2021-05-24,103,87
Miami,2021-05-25,129,126
Miami,2021-05-26,60,61
Miami,2021-05-27,41,118
Miami,2021-05-28,0,0
Monroe,2020-12-14,0,0
Monroe,2020-12-15,0,0
Monroe,2020-12-16,0,0
Monroe,2020-12-17,0,0
Monroe,2020-12-18,0,0
Monroe,2020-12-19,0,0
Monroe,2020-12-20,0,0
Monroe,2020-12-21,0,0
Monroe,2020-12-22,33,0
Monroe,2020-12-23,16,0
Monroe,2020-12-24,3,0
Monroe,2020-12-25,0,0
Monroe,2020-12-26,26,0
Monroe,2020-12-27,2,0
Monroe,2020-12-28,53,0
Monroe,2020-12-29,20,0
Monroe,2020-12-30,13,0
Monroe,2020-12-31,0,0
Monroe,2021-01-01,0,0
Monroe,2021-01-02,1,0
Monroe,2021-01-03,1,0
Monroe,2021-01-04,10,0
Monroe,2021-01-05,14,0
Monroe,2021-01-06,209,0
Monroe,2021-01-07,16,0
Monroe,2021-01-08,9,0
Monroe,2021-01-09,3,0
Monroe,2021-01-10,1,0
Monroe,2021-01-11,20,0
Monroe,2021-01-12,40,0
Monroe,2021-01-13,19,1
Monroe,2021-01-14,4,0
Monroe,2021-01-15,11,0
Monroe,2021-01-16,1,2
Monroe,2021-01-17,18,38
Monroe,2021-01-18,0,1
Monroe,2021-01-19,4,0
Monroe,2021-01-20,11,69
Monroe,2021-01-21,19,3
Monroe,2021-01-22,217,5
Monroe,2021-01-23,55,12
Monroe,2021-01-24,0,1
Monroe,2021-01-25,8,4
Monroe,2021-01-26,17,12
Monroe,2021-01-27,19,37
Monroe,2021-01-28,23,0
Monroe,2021-01-29,209,0
Monroe,2021-01-30,7,1
Monroe,2021-01-31,1,0
Monroe,2021-02-01,11,20
Monroe,2021-02-02,2,0
Monroe,2021-02-03,126,201
Monroe,2021-02-04,9,6
Monroe,2021-02-05,29,3
Monroe,2021-02-06,6,5
Monroe,2021-02-07,0,0
Monroe,2021-02-08,3,25
Monroe,2021-02-09,14,1
Monroe,2021-02-10,10,5
Monroe,2021-02-11,24,39
Monroe,2021-02-12,11,178
Monroe,2021-02-13,4,34
Monroe,2021-02-14,0,0
Monroe,2021-02-15,7,21
Monroe,2021-02-16,6,6
Monroe,2021-02-17,4,26
Monroe,2021-02-18,31,8
Monroe,2021-02-19,191,12
Monroe,2021-02-20,14,59
Monroe,2021-02-21,0,5
Monroe,2021-02-22,3,4
Monroe,2021-02-23,53,4
Monroe,2021-02-24,329,34
Monroe,2021-02-25,24,11
Monroe,2021-02-26,34,203
Monroe,2021-02-27,16,9
Monroe,2021-02-28,0,0
Monroe,2021-03-01,2,10
Monroe,2021-03-02,12,6
Monroe,2021-03-03,327,133
Monroe,2021-03-04,12,13
Monroe,2021-03-05,41,36
Monroe,2021-03-06,13,10
Monroe,2021-03-07,10,10
Monroe,2021-03-08,16,17
Monroe,2021-03-09,22,23
Monroe,2021-03-10,445,40
Monroe,2021-03-11,48,59
Monroe,2021-03-12,40,35
Monroe,2021-03-13,12,17
Monroe,2021-03-14,2,2
Monroe,2021-03-15,13,5
Monroe,2021-03-16,28,26
Monroe,2021-03-17,35,22
Monroe,2021-03-18,20,40
Monroe,2021-03-19,25,193
Monroe,2021-03-20,6,11
Monroe,2021-03-21,3,0
Monroe,2021-03-22,23,22
Monroe,2021-03-23,11,61
Monroe,2021-03-24,231,331
Monroe,2021-03-25,13,21
Monroe,2021-03-26,21,34
Monroe,2021-03-27,3,10
Monroe,2021-03-28,0,0
Monroe,2021-03-29,27,23
Monroe,2021-03-30,13,10
Monroe,2021-03-31,187,330
Monroe,2021-04-01,22,17
Monroe,2021-04-02,36,46
Monroe,2021-04-03,15,13
Monroe,2021-04-04,1,1
Monroe,2021-04-05,32,30
Monroe,2021-04-06,12,16
Monroe,2021-04-07,104,417
Monroe,2021-04-08,17,23
Monroe,2021-04-09,32,41
Monroe,2021-04-10,54,17
Monroe,2021-04-11,1,0
Monroe,2021-04-12,10,20
Monroe,2021-04-13,3,26
Monroe,2021-04-14,9,18
Monroe,2021-04-15,61,13
Monroe,2021-04-16,5,21
Monroe,2021-04-17,0,4
Monroe,2021-04-18,1,2
Monroe,2021-04-19,1,4
Monroe,2021-04-20,2,11
Monroe,2021-04-21,38,213
Monroe,2021-04-22,10,16
Monroe,2021-04-23,2,10
Monroe,2021-04-24,3,2
Monroe,2021-04-25,1,0
Monroe,2021-04-26,25,9
Monroe,2021-04-27,8,13
Monroe,2021-04-28,5,170
Monroe,2021-04-29,3,11
Monroe,2021-04-30,26,9
Monroe,2021-05-01,3,1
Monroe,2021-05-02,0,0
Monroe,2021-05-03,5,3
Monroe,2021-05-04,15,12
Monroe,2021-05-05,20,99
Monroe,2021-05-06,5,3
Monroe,2021-05-07,17,9
Monroe,2021-05-08,2,37
Monroe,2021-05-09,2,2
Monroe,2021-05-10,2,4
Monroe,2021-05-11,12,14
Monroe,2021-05-12,5,3
Monroe,2021-05-13,5,58
Monroe,2021-05-14,14,4
Monroe,2021-05-15,12,2
Monroe,2021-05-16,6,0
Monroe,2021-05-17,42,29
Monroe,2021-05-18,11,3
Monroe,2021-05-19,11,37
Monroe,2021-05-20,2,5
Monroe,2021-05-21,10,22
Monroe,2021-05-22,11,4
Monroe,2021-05-23,0,1
Monroe,2021-05-24,5,2
Monroe,2021-05-25,34,26
Monroe,2021-05-26,12,29
Monroe,2021-05-27,0,3
Monroe,2021-05-28,0,0
Montgomery,2020-12-14,0,0
Montgomery,2020-12-15,9,0
Montgomery,2020-12-16,31,0
Montgomery,2020-12-17,19,0
Montgomery,2020-12-18,15,0
Montgomery,2020-12-19,4,0
Montgomery,2020-12-20,4,0
